domain,problem,heuristics,strategy,solved,time,timeout,plan_length,expansions,memory_kb
zenotravel,task07,"hff,landmark",sum,True,1.1007959842681885,False,18,210,
zenotravel,task08,"hff,landmark",sum,True,0.6153271198272705,False,12,14,
zenotravel,task09,"hff,landmark",sum,True,1.1162140369415283,False,24,32,
zenotravel,task10,"hff,landmark",sum,True,1.7121527194976807,False,25,42,
zenotravel,task11,"hff,landmark",sum,True,2.025040864944458,False,18,25,
zenotravel,task12,"hff,landmark",sum,True,3.1535236835479736,False,26,62,
zenotravel,task13,"hff,landmark",sum,True,2.648017406463623,False,28,30,
zenotravel,task14,"hff,landmark",sum,True,41.11675000190735,False,33,40,
zenotravel,task15,"hff,landmark",sum,False,300,True,,,
zenotravel,task16,"hff,landmark",sum,False,300,True,,,
zenotravel,task17,"hff,landmark",sum,False,300,True,,,
zenotravel,task18,"hff,landmark",sum,False,300,True,,,
zenotravel,task19,"hff,landmark",sum,False,300,True,,,
zenotravel,task20,"hff,landmark",sum,False,300,True,,,
zenotravel,task01,"landmark,lmcut",sum,True,0.19219183921813965,False,1,2,
zenotravel,task02,"landmark,lmcut",sum,True,0.188551664352417,False,6,7,
zenotravel,task03,"landmark,lmcut",sum,True,0.3822662830352783,False,6,8,
zenotravel,task04,"landmark,lmcut",sum,True,2.0629665851593018,False,12,151,
zenotravel,task05,"landmark,lmcut",sum,True,0.7492694854736328,False,11,14,
zenotravel,task06,"landmark,lmcut",sum,True,1.6954782009124756,False,13,21,
zenotravel,task07,"landmark,lmcut",sum,True,4.854626655578613,False,18,197,
zenotravel,task08,"landmark,lmcut",sum,True,6.883639574050903,False,16,44,
zenotravel,task09,"landmark,lmcut",sum,True,7.498003005981445,False,24,26,
zenotravel,task10,"landmark,lmcut",sum,True,10.26630449295044,False,27,29,
zenotravel,task11,"landmark,lmcut",sum,True,8.56918740272522,False,14,18,
zenotravel,task12,"landmark,lmcut",sum,True,19.96128749847412,False,23,52,
zenotravel,task13,"landmark,lmcut",sum,False,300,True,,,
zenotravel,task14,"landmark,lmcut",sum,False,300,True,,,
zenotravel,task15,"landmark,lmcut",sum,False,300,True,,,
zenotravel,task16,"landmark,lmcut",sum,False,300,True,,,
zenotravel,task17,"landmark,lmcut",sum,False,300,True,,,
